tank_id,image,isPrem,name,avg_earnings,profit_per_minute,avg_repair_cost,avg_profit,avg_ammo_cost,earnings_per_minute,nation,cost_per_shot,battles,tier,class,avg_consumables_cost
46593,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R156_IS_2M.png,True,IS-2M,53836,4332,6078,22121,20193,10543,USSR,2774,756,7,HT,5443
54609,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB78_Sexton_I.png,True,Sexton I,28936,3892,308,22079,2587,5101,UK,174,339,3,SPG,3960
61441,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R118_T28_F30.png,True,T-28E F-30,39472,4436,1380,21879,10390,8003,USSR,964,1776,4,MT,5821
55057,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G70_PzIV_Hydro.png,True,Pz. IV hydr.,39305,4248,1714,21288,12906,7844,Germany,786,153,5,MT,3395
57169,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB95_Ekins_Firefly_M4A4.png,True,Firefly VC,42368,3920,2626,20962,15269,7924,UK,1118,3536,6,MT,3511
50817,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/sweden-S34_Lago_M38.png,True,Lago M38,28523,4746,808,20901,6056,6477,Sweden,296,493,3,LT,756
63297,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F69_AMX13_57_100_GrandFinal.png,True,AMX 13 57F,56585,4431,3793,20849,23348,12026,France,1327,2515,7,LT,8594
57361,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G77_PzIV_Schmalturm.png,True,Pz. IV S.,39828,3970,1908,20695,13717,7641,Germany,1008,1282,6,MT,3506
51345,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl16_T34_85_Rudy.png,True,Rudy Pl,43152,4202,2676,20617,16860,8795,Poland,1515,1694,6,MT,2998
53841,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB63_TOG_II.png,True,TOG II*,44758,3969,4084,20080,15150,8847,UK,1117,2138,6,HT,5443
4673,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F23_AMX_13F3AM.png,False,AMX 13 F3,31793,3029,1083,19908,7766,4837,France,955,2921,6,SPG,3034
51569,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz01_Skoda_T40.png,True,Škoda T 40,41261,4072,2724,19521,14567,8608,Czech,1550,1312,6,MT,4447
145,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl03_PzV_Poland.png,True,Pudel,40005,3713,3302,18362,14464,8090,Poland,1045,5082,6,MT,3875
61217,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A123_T78.png,True,T78,45968,3225,2413,18303,19671,8100,USA,1936,7360,6,TD,5580
57105,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G41_DickerMax.png,True,Dicker Max,39823,3201,2811,18028,14995,7071,Germany,2042,4185,6,TD,3988
52321,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/japan-J19_Tiger_I_Jpn.png,True,HT No. VI,40438,3755,3866,17985,14865,8444,Japan,1507,2681,6,HT,3721
63553,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F68_AMX_Chasseur_de_char_46.png,True,AMX CDC,68020,3490,7694,17979,29572,13207,France,2520,1491,8,MT,12774
60993,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F85_M4A1_FL10.png,True,M4A1 FL 10,41615,3447,2630,17772,17046,8073,France,1224,6451,6,MT,4165
289,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A03_M3_Stuart.png,False,M3 Stuart,23642,4293,1151,17768,3774,5713,USA,83,662,3,LT,947
273,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G02_Hummel.png,False,Hummel,30906,2798,1197,17663,7572,4897,Germany,935,2701,6,SPG,4472
49169,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G136_Tiger_131.png,True,Tiger 131,43250,3651,3809,17589,17652,8977,Germany,1735,3059,6,HT,4199
60929,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R105_BT_7A.png,True,BT-7 art.,20471,5320,597,17577,372,6196,USSR,34,581,3,LT,1925
51585,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S01_Strv_74_A2.png,True,Strv m/42-57,41611,3434,2493,17449,16456,8190,Sweden,1281,5100,6,MT,5211
55121,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB52_A45.png,True,FV201 (A45),42695,3737,7302,17320,13463,9213,UK,1085,493,7,HT,4608
63809,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F69_AMX13_57_100.png,True,AMX 13 57,57184,3739,3768,17168,28063,12456,France,1554,5938,7,LT,8184
64769,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R152_KV2_W.png,True,KV-2 (R),46780,3509,3472,17122,15030,9589,USSR,2913,1914,6,HT,11155
7233,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F24_Lorraine155_50.png,False,Lorr. 155 50,30146,2568,2159,16840,8765,4598,France,992,1613,7,SPG,2380
61249,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F112_M10_RBFM.png,True,M10 RBFM,40730,3058,1343,16831,18072,7401,France,967,7530,5,TD,4482
54865,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB76_Mk_VIC.png,True,Light VIC,18310,4845,309,16627,125,5336,UK,0,280,2,LT,1248
47873,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R143_T_29.png,True,T-29,23828,4659,658,16439,5677,6753,USSR,532,788,3,MT,1052
60737,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F113_Bretagne_Panther.png,True,Bret. Panther,40845,3335,3311,16405,17694,8303,France,1254,2603,6,MT,3433
4161,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F22_AMX_105AM.png,False,AMX 13 AM,21463,2581,914,16399,2414,3379,France,182,560,5,SPG,1734
59393,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R117_T34_85_Rudy.png,True,Rudy USSR,40272,3530,2726,16223,17598,8762,USSR,1635,1305,6,MT,3723
54801,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G50_T-15.png,True,Pz. T 15,30729,3534,853,16044,10761,6769,Germany,419,178,3,LT,3070
54545,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G46_T-25.png,True,Pz. T 25,38645,3196,2166,16032,16850,7704,Germany,1190,582,5,MT,3597
54097,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB71_AT_15A.png,True,AT 15A,50446,3001,5395,15980,25287,9474,UK,1668,1816,7,TD,3783
55889,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB85_Cromwell_Berlin.png,True,Cromwell B,42651,3533,2864,15979,17904,9430,UK,1329,8646,6,MT,5903
11089,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB28_Bishop.png,False,Bishop,23533,2677,1354,15767,2948,3996,UK,236,828,5,SPG,3463
53761,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R78_SU_85I.png,True,SU-85I,36612,2963,1927,15664,15722,6926,USSR,1114,462,5,TD,3297
59649,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R116_ISU122C_Berlin.png,True,ISU-122S,50369,2843,3708,15617,22334,9171,USSR,2592,963,7,TD,8709
52737,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R67_M3_LL.png,True,M3 Light,23726,4397,850,15227,6340,6851,USSR,337,117,3,LT,1307
51985,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G34_S35_captured.png,True,Pz. S35,33958,3308,564,15179,16613,7400,Germany,599,6069,3,MT,1600
64817,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch24_Type64.png,True,Type 64,43610,3559,2508,15067,18303,10302,China,1504,11568,6,LT,7731
52769,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A43_M22_Locust.png,True,Locust,32620,3498,1137,15035,14177,7589,USA,473,478,3,LT,2269
53585,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB68_Matilda_Black_Prince.png,True,Matilda BP,36847,2930,1578,14989,18014,7204,UK,877,312,5,MT,2264
33281,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/ussr-R185_T_34_L_11_1941.png,True,T-34 1941,28398,3453,1510,14824,8049,6616,USSR,774,313,4,MT,4014
52241,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G35_B-1bis_captured.png,True,Pz. B2,39635,3420,1873,14758,21025,9186,Germany,700,2569,4,HT,1977
16417,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A87_M44.png,False,M44,24963,2344,1318,14735,4554,3972,USA,505,5909,6,SPG,4354
51473,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G32_PzV_PzIV.png,True,Pz. V/IV,68543,2893,2342,14595,42972,13588,Germany,1932,6272,5,MT,8632
60161,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R114_Object_244.png,True,Obj. 244,44216,2877,3941,14272,20993,8912,USSR,1715,1705,6,HT,5008
44801,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R161_T_116.png,True,T-116,20675,4293,532,14253,4350,6228,USSR,236,251,3,LT,1539
58113,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R108_T34_85M.png,True,T-34-85M,43014,3053,2565,14155,19505,9277,USSR,1698,21758,6,MT,6788
11857,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB77_FV304.png,False,FV304,23163,2421,1334,14091,3094,3980,UK,240,2809,6,SPG,4644
55569,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G48_E-25.png,True,E 25,52495,2560,4549,14044,25595,9572,Germany,1416,12985,7,TD,8306
52225,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R34_BT-SV.png,True,BT-SV,28708,3624,825,13853,10274,7511,USSR,455,279,3,LT,3754
45585,https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/germany-G81_Pz_IV_AusfH_GuP.png,True,Pz. IV H Ankou,41865,2662,1561,13808,22220,8072,Germany,1242,345,5,MT,4274
56145,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB35_Sentinel_AC_IV.png,True,AC 4 Exp.,31223,2372,2587,13720,10883,5398,UK,938,1120,6,MT,4031
55073,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A93_T7_Combat_Car.png,True,T7 Car,14288,4241,438,13379,116,4529,USA,0,284,2,LT,353
32321,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/france-F118_Char_Mle_75.png,True,Char Mle. 75,73468,2880,10842,13188,36487,16044,France,2855,9730,9,LT,12949
2369,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F27_FCM_36Pak40.png,True,FCM36Pak40,30355,2346,462,13131,15192,5423,France,961,2839,3,TD,1568
7217,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch33_60G_FT.png,False,60G FT,25493,2442,2438,13082,8226,4759,China,589,468,5,TD,1744
52385,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It29_Carro_Celere_Sahariano.png,True,Sahariano,25337,3080,611,13082,10365,5966,Italy,511,2071,3,MT,1277
11345,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB29_Crusader_5inch.png,False,Crusader SP,24685,2004,2162,12956,5598,3818,UK,496,2115,7,SPG,3968
46097,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G151_Pz_Sfl_IC.png,True,Pz.Sfl. IC,25681,2346,1015,12888,8373,4675,Germany,537,447,4,TD,3403
1153,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S02_Strv_M42.png,False,Strv m/42,23337,2694,2260,12789,6074,4916,Sweden,630,2024,5,MT,2212
52481,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R31_Valentine_LL.png,True,Valentine II,33938,2823,1546,12771,16569,7503,USSR,617,546,4,LT,3050
5633,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R26_SU-8.png,False,SU-8,27825,2026,1268,12728,8464,4430,USSR,812,2301,6,SPG,5363
4129,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A18_M41.png,False,M41 HMC,18805,2003,962,12694,3411,2967,USA,503,1182,5,SPG,1737
5649,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G23_Grille.png,False,Grille,22276,1989,1001,12663,4392,3499,Germany,489,1708,5,SPG,4218
4401,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch08_Type97_Chi_Ha.png,False,Chi-Ha,18046,2936,670,12438,4104,4260,China,229,186,3,LT,833
8977,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G49_G_Panther.png,False,G.W. Panther,30532,1953,2281,12351,10593,4828,Germany,1115,6742,7,SPG,5305
47105,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R154_T_34E_1943.png,True,T-34S,41550,2374,1627,12351,21538,7987,USSR,1250,611,5,MT,6032
7681,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R66_SU-26.png,False,SU-26,14203,2317,540,12163,700,2706,USSR,37,119,3,SPG,798
23041,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R174_BT-5.png,False,BT-5,15989,3458,922,12009,2596,4604,USSR,122,294,3,LT,460
4257,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/italy-It27_M43_da_105_25_Bassoto.png,False,Bassotto,27957,2104,3064,11989,9117,4907,Italy,1099,5794,6,TD,3785
3713,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S08_Ikv_65_Alt_2.png,False,Ikv 65 II,24086,2223,3657,11982,6606,4469,Sweden,878,2815,6,TD,1841
14145,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F62_ELC_AMX.png,False,AMX ELC bis,30461,2377,1819,11749,10096,6163,France,1444,7700,5,LT,6796
47633,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G139_MKA.png,True,MKA,19724,3026,389,11641,6817,5128,Germany,413,301,2,LT,875
33,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A21_T14.png,True,T14,52517,2362,2202,11596,33795,10698,USA,1726,752,5,HT,4923
63249,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G116_Turan_III_prot.png,True,Turán III PT,44528,2123,1583,11582,23999,8162,Germany,1604,338,5,MT,7362
7969,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A32_M12.png,False,M12,27371,1772,2359,11555,9788,4198,USA,1107,5494,7,SPG,3668
33025,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R186_KV_1_Screened.png,True,KV-1Sh,40694,2293,2636,11548,23870,8082,USSR,1450,208,5,HT,2639
11809,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A86_T23E3.png,True,T23E3,52134,2182,4650,11297,27862,10072,USA,1496,1333,7,MT,8324
53505,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R56_T-127.png,True,T-127,27630,2836,526,11103,12860,7058,USSR,487,425,3,LT,3141
16129,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R91_SU14_1.png,False,SU-14-1,27676,1753,2534,11009,10557,4406,USSR,1150,1006,7,SPG,3574
51457,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R32_Matilda_II_LL.png,True,Matilda IV,37329,2032,1610,10926,20497,6944,USSR,1118,168,5,MT,4294
2897,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB08_Churchill_I.png,False,Churchill I,30176,2167,3697,10843,12125,6033,UK,752,1411,5,HT,3510
18961,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G113_SP_I_C.png,False,SP I C,30494,2284,6385,10820,6695,6438,Germany,876,1510,7,LT,6593
16385,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R100_SU122A.png,False,SU-122A,19867,1729,1077,10754,5462,3194,USSR,717,565,5,SPG,2573
1681,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl06_10TP.png,False,10TP,14980,2623,899,10581,2903,3714,Poland,211,177,3,LT,596
14353,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G85_Auf_Panther.png,True,Aufkl.Panther,54850,2152,7921,10558,23452,11183,Germany,1850,380,7,LT,12918
56577,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R86_LTP.png,True,LTP,19171,2762,524,10517,6159,5035,USSR,325,134,3,LT,1970
56097,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A104_M4A3E8A.png,True,Fury,38076,2222,2816,10425,19929,8118,USA,1296,932,6,MT,4905
4945,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB04_Valentine.png,False,Valentine,18810,2198,763,10259,6268,4031,UK,313,866,3,LT,1518
1137,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz09_T_24.png,False,Škoda T 24,23036,2228,2257,10153,8064,5055,Czech,740,1211,5,MT,2561
3969,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S06_Ikv_90_Typ_B_Bofors.png,False,Ikv 90 B,25368,1786,5034,9948,8067,4555,Sweden,946,2919,7,TD,2318
15377,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G94_GW_Tiger_P.png,False,G.W. Tiger P,29697,1579,5818,9845,11821,4764,Germany,1727,2631,8,SPG,2212
52993,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R68_A-32.png,True,A-32,38569,2615,1604,9768,20458,10325,USSR,1394,145,4,MT,6737
3617,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A16_M7_Priest.png,False,M7 Priest,12296,1784,640,9710,1513,2259,USA,166,111,3,SPG,432
54017,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R38_KV-220.png,True,KV-220-2,49666,2006,3084,9638,32133,10340,USSR,1693,1432,5,HT,4809
7729,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch35_T-34-2G_FT.png,False,T-34-2G FT,27816,1610,4446,9582,11422,4675,China,1388,890,7,TD,2364
55377,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB108_A46.png,True,A46,34366,2117,3710,9440,14548,7709,UK,1617,1060,6,LT,6667
61009,https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/uk-GB116_Harry_Hopkins_I.png,True,A25 H.H. I,30917,1861,866,9418,11398,6112,UK,516,916,4,LT,9233
769,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R03_BT-7.png,False,BT-7,18206,2308,1807,9265,4424,4536,USSR,254,479,4,LT,2708
6993,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB69_Cruiser_Mk_II.png,False,Cruiser II,13004,2254,447,9250,2639,3168,UK,119,267,2,LT,666
881,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/czech-Cz11_V_8_H.png,False,ST vz. 39,16032,2176,1343,9205,4407,3790,Czech,308,436,4,MT,1075
8017,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB42_Valentine_AT.png,False,Valentine AT,13969,1784,1238,9183,2865,2714,UK,209,689,4,TD,681
1441,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It11_P43.png,False,P.43,22714,1934,2107,9147,9144,4803,Italy,725,2455,5,MT,2315
161,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It04_Fiat_3000.png,False,Fiat 3000,11082,1875,0,9142,1939,2273,Italy,106,128,1,LT,0
52001,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A33_MTLS-1G14.png,True,MTLS-1G14,26379,2232,648,9047,14862,6508,USA,538,649,3,LT,1821
2577,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G13_VK3001H.png,False,VK 30.01 H,27982,1775,2582,9006,11808,5517,Germany,989,3222,5,MT,4585
1185,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It07_P26_40.png,False,P26/40,19514,2039,1389,9000,7241,4421,Italy,548,2011,4,MT,1882
3329,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R11_MS-1.png,False,MS-1,11380,2052,0,8951,2429,2610,USSR,146,204,1,LT,0
11025,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G43_Sturer_Emil.png,False,St. Emil,24572,1487,4531,8922,6986,4096,Germany,1174,3151,7,TD,4130
11601,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB30_FV3805.png,False,FV3805,37125,1331,8176,8890,13077,5559,UK,1254,3374,9,SPG,6981
17985,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F109_AMD_Panhard_178B.png,False,AMD 178B,23462,2421,3753,8858,6352,6412,France,609,3141,6,LT,4496
849,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB07_Matilda.png,False,Matilda,21826,1789,1326,8837,9582,4419,UK,382,4666,4,MT,2078
1041,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G05_StuG_40_AusfG.png,False,StuG III G,23647,1667,2111,8781,9336,4489,Germany,802,1950,5,TD,3418
11265,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R72_T150.png,False,T-150,32093,1798,4098,8778,15925,6575,USSR,1865,3452,6,HT,3290
51745,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A62_Ram-II.png,True,Ram II,43349,1822,2574,8740,27552,9036,USA,1318,599,5,MT,4482
897,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S04_Lago_I.png,False,Lago,16795,2120,1532,8734,5501,4077,Sweden,431,944,4,MT,1027
12113,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB79_FV206.png,False,FV207,30108,1350,5637,8724,10529,4660,UK,1104,3342,8,SPG,5217
14401,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F67_Bat_Chatillon155_55.png,False,B-C 155 55,31201,1316,7928,8683,10801,4728,France,1120,3102,9,SPG,3787
4913,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch15_59_16.png,False,59-16,31248,1856,3892,8655,12155,6702,China,1071,1826,6,LT,6544
2833,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G11_Bison_I.png,False,Bison,12860,1617,533,8652,1870,2404,Germany,285,127,3,SPG,1803
3729,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl17_DS_PZlnz.png,False,DS PZInż,24681,1992,2238,8604,9849,5715,Poland,928,811,5,MT,3988
5153,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A22_M5_Stuart.png,False,M5 Stuart,19524,2150,1865,8410,7932,4993,USA,319,311,4,LT,1316
6945,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A30_M10_Wolverine.png,False,Wolverine,29682,1457,1908,8347,17443,5181,USA,915,3546,5,TD,1983
50945,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R125_T_45.png,True,T-45,12802,2260,329,8259,3919,3504,USSR,279,107,2,LT,294
2705,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl11_45TP_Habicha.png,False,45TP,34191,1691,7124,8250,14913,7008,Poland,1881,2124,7,HT,3902
7473,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch34_WZ131G_FT.png,False,WZ-131G FT,27206,1408,3287,8209,14235,4667,China,1512,1243,6,TD,1473
4097,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R27_SU-14.png,False,SU-14-2,31855,1298,5329,8145,12257,5077,USSR,1534,3483,8,SPG,6123
1409,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S07_Strv_74.png,False,Strv 74,26628,1654,4810,8140,9860,5412,Sweden,869,8222,6,MT,3817
2561,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R07_T-34-85.png,False,T-34-85,28730,1675,4595,8120,12577,5926,USSR,1179,5633,6,MT,3436
63505,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G117_Toldi_III.png,True,Toldi III,16969,1916,550,8083,5674,4022,Germany,354,156,3,LT,2660
11585,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F34_ARL_V39.png,False,ARL V39,24983,1443,3713,8068,11297,4469,France,1411,1092,6,TD,1904
3745,https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It17_Progetto_CC55_mod_54.png,False,Progetto 54,38202,1599,10079,8033,16046,7604,Italy,1830,16875,8,HT,4042
